row_id,legacy_row_id,fold,from,starting label,QID,label,depth,target,prediction,correct,reached,decision_source,model_depth
row2376,Q16001547|Q8777,1,Q16001547,Access stratum,Q8777,Hypertext Transfer Protocol,2,0,0,1,True,model,2
row2377,Q16001547|Q5013874,1,Q16001547,Access stratum,Q5013874,CRFS (Coherent Remote File System),2,0,0,1,True,model,2
row2378,Q16001547|Q203087,1,Q16001547,Access stratum,Q203087,signaling protocol,2,1,0,0,True,model,2
row2379,Q16001547|Q24091098,1,Q16001547,Access stratum,Q24091098,database access protocol,2,0,0,1,True,model,2
row2380,Q16001547|Q3359815,1,Q16001547,Access stratum,Q3359815,PPPoX,2,0,0,1,True,model,2
row2381,Q16001547|Q1422324,1,Q16001547,Access stratum,Q1422324,Telecommunications Management Network,2,1,0,0,True,model,2
row2382,Q16001547|Q28380029,1,Q16001547,Access stratum,Q28380029,network file system,2,0,0,1,True,model,2
row2383,Q16001547|Q2622793,1,Q16001547,Access stratum,Q2622793,JetDirect,2,0,0,1,True,model,2
row2384,Q302022|Q271680,2,Q302022,ActiveX,Q271680,software framework,1,1,1,1,True,model,1
row2386,Q302022|Q642215,2,Q302022,ActiveX,Q642215,Simple Authentication and Security Layer,2,0,0,1,True,model,2
row2387,Q302022|Q24789150,2,Q302022,ActiveX,Q24789150,JavaScript framework,2,0,0,1,True,model,2
row2388,Q302022|Q21169670,2,Q302022,ActiveX,Q21169670,machine learning framework,2,0,0,1,True,model,2
row2389,Q302022|Q7935188,2,Q302022,ActiveX,Q7935188,virtual world framework,2,0,0,1,True,model,2
row2390,Q302022|Q29149990,2,Q302022,ActiveX,Q29149990,coded character set,2,0,0,1,True,model,2
row2391,Q302022|Q5014368,2,Q302022,ActiveX,Q5014368,CSS framework,2,0,0,1,True,model,2
row2393,Q37033|Q48204,0,Q37033,World Wide Web Consortium,Q48204,voluntary association,1,1,1,1,True,model,1
row2394,Q37033|Q1328899,0,Q37033,World Wide Web Consortium,Q1328899,standards organization,1,1,1,1,True,model,1
row2395,Q37033|Q294801,0,Q37033,World Wide Web Consortium,Q294801,eco-control body,2,0,0,1,True,model,2
row2397,Q37033|Q7974565,0,Q37033,World Wide Web Consortium,Q7974565,waterway society,2,0,0,1,True,model,2
row2398,Q37033|Q7835148,0,Q37033,World Wide Web Consortium,Q7835148,transport standards organization,2,0,0,1,True,model,2
row2399,Q37033|Q10682318,0,Q37033,World Wide Web Consortium,Q10682318,studentförening,2,0,0,1,True,model,2
row2400,Q37033|Q659206,0,Q37033,World Wide Web Consortium,Q659206,Technischer Überwachungsverein,2,0,0,1,True,model,2
row2401,Q156616|Q7094076,2,Q156616,The National Institute of Statistics and Economic Studies,Q7094076,online database,1,1,1,1,True,model,1
row2402,Q156616|Q480242,2,Q156616,The National Institute of Statistics and Economic Studies,Q480242,statistical service,1,1,1,1,True,model,1
row2407,Q156616|Q3513788,2,Q156616,The National Institute of Statistics and Economic Studies,Q3513788,Croatian Bureau of Statistics,2,1,0,0,True,model,2
row2409,Q156616|Q212805,2,Q156616,The National Institute of Statistics and Economic Studies,Q212805,digital library,2,0,0,1,True,model,2
row2410,Q156616|Q24054178,2,Q156616,The National Institute of Statistics and Economic Studies,Q24054178,statistical office of German states,2,1,0,0,True,model,2
row2412,Q156616|Q26932627,2,Q156616,The National Institute of Statistics and Economic Studies,Q26932627,GLAM Inventory,2,0,0,1,True,model,2
row2413,Q156616|Q16739336,2,Q156616,The National Institute of Statistics and Economic Studies,Q16739336,listed in the general inventory of cultural heritage,2,0,0,1,True,model,2
row2414,Q156616|Q2499178,2,Q156616,The National Institute of Statistics and Economic Studies,Q2499178,cloud database,2,0,0,1,True,model,2
row2415,Q156616|Q6031177,2,Q156616,The National Institute of Statistics and Economic Studies,Q6031177,information repository,2,0,0,1,True,model,2
row2418,Q156616|Q7096323,2,Q156616,The National Institute of Statistics and Economic Studies,Q7096323,open-access repository,2,0,0,1,True,model,2
row2421,Q156616|Q1334294,2,Q156616,The National Institute of Statistics and Economic Studies,Q1334294,software repository,2,0,0,1,True,model,2
row2422,Q156616|Q59825643,2,Q156616,The National Institute of Statistics and Economic Studies,Q59825643,online music database,2,0,0,1,True,model,2
row2423,Q156616|Q3491832,2,Q156616,The National Institute of Statistics and Economic Studies,Q3491832,review aggregator,2,0,0,1,True,model,2
row2425,Q156616|Q3327521,2,Q156616,The National Institute of Statistics and Economic Studies,Q3327521,online dictionary,2,0,0,1,True,model,2
row2426,Q156616|Q55341040,2,Q156616,The National Institute of Statistics and Economic Studies,Q55341040,video game database,2,0,0,1,True,model,2
row2427,Q156616|Q615699,2,Q156616,The National Institute of Statistics and Economic Studies,Q615699,Internet encyclopedia,2,0,0,1,True,model,2
row2428,Q156616|Q3077240,2,Q156616,The National Institute of Statistics and Economic Studies,Q3077240,forge,2,0,0,1,True,model,2
row2429,Q466|Q121182,1,Q466,World Wide Web,Q121182,information system,1,1,1,1,True,model,1
row2431,Q466|Q1662611,1,Q466,World Wide Web,Q1662611,IT system,2,0,0,1,True,model,2
row2432,Q515636|Q41401699,1,Q515636,FIFO,Q41401699,scheduling algorithm,1,1,1,1,True,model,1
row2433,Q515636|Q5319000,1,Q515636,FIFO,Q5319000,dynamic priority scheduling,2,1,1,1,True,model,2
row2434,Q515636|Q41408440,1,Q515636,FIFO,Q41408440,disk scheduling algorithm,2,1,1,1,True,model,2
row2435,Q515636|Q41408494,1,Q515636,FIFO,Q41408494,network scheduling algorithm,2,1,1,1,True,model,2
row2436,Q515636|Q5532874,1,Q515636,FIFO,Q5532874,genetic algorithm scheduling,2,1,0,0,True,model,2
row2437,Q2115|Q24451526,1,Q2115,Extensible Markup Language,Q24451526,data serialization format,1,1,1,1,True,model,1
row2438,Q2115|Q235557,1,Q2115,Extensible Markup Language,Q235557,file format,1,1,1,1,True,model,1
row2439,Q2115|Q37045,1,Q2115,Extensible Markup Language,Q37045,markup language,1,1,1,1,True,model,1
row2440,Q2115|Q863511,1,Q2115,Extensible Markup Language,Q863511,binary XML format,2,1,0,0,True,model,2
row2441,Q2115|Q29644049,1,Q2115,Extensible Markup Language,Q29644049,S-57 Electronic Navigation Chart,2,0,0,1,True,model,2
row2442,Q2115|Q166074,1,Q2115,Extensible Markup Language,Q166074,Extensible HyperText Markup Language,2,1,1,1,True,model,2
row2443,Q2115|Q7625107,1,Q2115,Extensible Markup Language,Q7625107,Structure of Management Information,2,0,0,1,True,model,2
row2444,Q2115|Q1758048,1,Q2115,Extensible Markup Language,Q1758048,Security Assertion Markup Language,2,1,1,1,True,model,2
row2445,Q2115|Q79587,1,Q2115,Extensible Markup Language,Q79587,Keyhole Markup Language,2,1,1,1,True,model,2
row2446,Q2115|Q17636230,1,Q2115,Extensible Markup Language,Q17636230,Windows Prefetch File,2,0,0,1,True,model,2
row2447,Q2115|Q27915156,1,Q2115,Extensible Markup Language,Q27915156,RADARSAT-1 CEOS Volume Directory File,2,0,0,1,True,model,2
row2448,Q2115|Q3502441,1,Q2115,Extensible Markup Language,Q3502441,Binary Interchange File Format,2,0,0,1,True,model,2
row2449,Q2115|Q285972,1,Q2115,Extensible Markup Language,Q285972,Mbox,2,0,0,1,True,model,2
row2450,Q2115|Q8811,1,Q2115,Extensible Markup Language,Q8811,HyperText Markup Language,2,1,1,1,True,model,2
row2451,Q2115|Q5531642,1,Q2115,Extensible Markup Language,Q5531642,general-purpose markup language,2,1,1,1,True,model,2
row2452,Q2115|Q7508366,1,Q2115,Extensible Markup Language,Q7508366,sidecar file,2,0,0,1,True,model,2
row2453,Q2115|Q5426535,1,Q2115,Extensible Markup Language,Q5426535,Autodesk FLI/FLC,2,0,0,1,True,model,2
row2454,Q2115|Q16545707,1,Q2115,Extensible Markup Language,Q16545707,dBASE Table File Format,2,0,0,1,True,model,2
row2455,Q2115|Q28846076,1,Q2115,Extensible Markup Language,Q28846076,Classification Results File Format,2,0,0,1,True,model,2
row2456,Q2115|Q4052124,1,Q2115,Extensible Markup Language,Q4052124,user interface markup language,2,1,1,1,True,model,2
row2457,Q2115|Q1931564,1,Q2115,Extensible Markup Language,Q1931564,Microsoft Access Database,2,0,0,1,True,model,2
row2458,Q2115|Q278934,1,Q2115,Extensible Markup Language,Q278934,shapefile,2,0,0,1,True,model,2
row2459,Q2115|Q7520680,1,Q2115,Extensible Markup Language,Q7520680,Simple HTML Ontology Extensions,2,1,1,1,True,model,2
row2460,Q2115|Q27915173,1,Q2115,Extensible Markup Language,Q27915173,RADARSAT-1 CEOS SAR Trailer File,2,0,0,1,True,model,2
row2461,Q2115|Q17004788,1,Q2115,Extensible Markup Language,Q17004788,Augmented Reality Markup Language,2,1,1,1,True,model,2
row2462,Q2115|Q1028939,1,Q2115,Extensible Markup Language,Q1028939,lightweight markup language,2,1,1,1,True,model,2
row2463,Q2115|Q1135858,1,Q2115,Extensible Markup Language,Q1135858,Flash Video,2,0,0,1,True,model,2
row2464,Q2115|Q826308,1,Q2115,Extensible Markup Language,Q826308,wiki markup,3,0,1,0,True,model,3
row2465,Q2115|Q4263410,1,Q2115,Extensible Markup Language,Q4263410,Structure Enhanced Text,3,1,1,1,True,model,3
row2466,Q223323|Q47103999,4,Q223323,root mean square,Q47103999,type of statistic,1,1,1,1,True,model,1
row2467,Q223323|Q56062092,4,Q223323,root mean square,Q56062092,error metric,2,1,0,0,True,model,2
row2468,Q223323|Q56651566,4,Q223323,root mean square,Q56651566,measure of forecasting quality,3,1,0,0,False,bfs_auto_prune,
row2469,Q1487|Q264965,4,Q1487,hacker,Q264965,subculture,1,1,1,1,True,model,1
row2470,Q1487|Q12737077,4,Q1487,hacker,Q12737077,occupation,1,1,1,1,True,model,1
row2471,Q1487|Q1162746,4,Q1487,hacker,Q1162746,phreaking,2,1,0,0,True,model,2
row2472,Q1487|Q13584036,4,Q1487,hacker,Q13584036,youth subculture in France,2,0,0,1,True,model,2
row2473,Q1487|Q5136459,4,Q1487,hacker,Q5136459,clubbing,2,0,0,1,True,model,2
row2474,Q1487|Q5637247,4,Q1487,hacker,Q5637247,hacker,2,1,0,0,True,model,2
row2475,Q1487|Q1022116,4,Q1487,hacker,Q1022116,bōsōzoku,2,0,0,1,True,model,2
row2476,Q1487|Q1940032,4,Q1487,hacker,Q1940032,medieval reenactment,2,0,0,1,True,model,2
row2477,Q1487|Q7445029,4,Q1487,hacker,Q7445029,Security culture,2,1,0,0,True,model,2
row2478,Q1487|Q2697987,4,Q1487,hacker,Q2697987,Incroyables and Merveilleuses,2,0,0,1,True,model,2
row2479,Q1487|Q1470206,4,Q1487,hacker,Q1470206,leather subculture,2,0,0,1,True,model,2
row2480,Q1487|Q188976,4,Q1487,hacker,Q188976,counterculture,2,1,0,0,True,model,2
row2481,Q1487|Q339747,4,Q1487,hacker,Q339747,hippie,3,0,0,1,False,bfs_auto_prune,
row2482,Q1575|Q218616,2,Q1575,Internet Explorer,Q218616,proprietary software,1,1,1,1,True,model,1
row2483,Q1575|Q6368,2,Q1575,Internet Explorer,Q6368,web browser,1,1,1,1,True,model,1
row2484,Q1575|Q498267,2,Q1575,Internet Explorer,Q498267,news aggregator,1,1,1,1,True,model,1
row2485,Q1575|Q178285,2,Q1575,Internet Explorer,Q178285,freeware,2,0,0,1,True,model,2
row2486,Q1575|Q900604,2,Q1575,Internet Explorer,Q900604,addres,2,1,0,0,True,model,2
row2487,Q1575|Q17081023,2,Q1575,Internet Explorer,Q17081023,site-specific browser,2,1,0,0,True,model,2
row2488,Q1575|Q7708379,2,Q1575,Internet Explorer,Q7708379,text-based web browser,2,1,0,0,True,model,2
row2490,Q1575|Q6543028,2,Q1575,Internet Explorer,Q6543028,license-free software,2,0,0,1,True,model,2
row2491,Q1575|Q3512599,2,Q1575,Internet Explorer,Q3512599,TV Giant,2,0,0,1,True,model,2
row2492,Q1575|Q185534,2,Q1575,Internet Explorer,Q185534,shareware,2,0,0,1,True,model,2
row2493,Q1575|Q18348827,2,Q1575,Internet Explorer,Q18348827,headless browser,2,1,0,0,True,model,2
row2494,Q1575|Q43627,2,Q1575,Internet Explorer,Q43627,Macintosh operating systems,2,0,0,1,True,model,2
row2495,Q1575|Q15477174,2,Q1575,Internet Explorer,Q15477174,web browser based on Firefox,2,1,0,0,True,model,2
row2496,Q1575|Q763151,2,Q1575,Internet Explorer,Q763151,proprietary device driver,2,0,0,1,True,model,2
row2497,Q1575|Q5530385,2,Q1575,Internet Explorer,Q5530385,Gelato,2,0,0,1,True,model,2
row2498,Q1575|Q266990,2,Q1575,Internet Explorer,Q266990,Netscape,2,1,0,0,True,model,2
row2499,Q1575|Q845620,2,Q1575,Internet Explorer,Q845620,mobile browser,2,1,0,0,True,model,2
row2500,Q1575|Q18156733,2,Q1575,Internet Explorer,Q18156733,surf,2,1,0,0,True,model,2
row2501,Q1575|Q1340793,2,Q1575,Internet Explorer,Q1340793,commercial software,2,0,0,1,True,model,2
row2502,Q1575|Q13733263,2,Q1575,Internet Explorer,Q13733263,Internet Explorer 11,2,1,0,0,True,model,2
row2503,Q1575|Q1444631,2,Q1575,Internet Explorer,Q1444631,freemium,2,0,0,1,True,model,2
row2504,Q1575|Q9361521,2,Q1575,Internet Explorer,Q9361521,trial,2,0,0,1,True,model,2
row2505,Q177518|Q1668024,0,Q177518,IPTV,Q1668024,service on internet,1,1,1,1,True,model,1
row2507,Q177518|Q7094065,0,Q177518,IPTV,Q7094065,online calendar,2,0,0,1,True,model,2
row2508,Q177518|Q168210,0,Q177518,IPTV,Q168210,Internet forum,2,0,0,1,True,model,2
row2509,Q177518|Q60229368,0,Q177518,IPTV,Q60229368,Developer Portal,2,0,0,1,True,model,2
row2510,Q177518|Q1368679,0,Q177518,IPTV,Q1368679,Internet fax,2,0,0,1,True,model,2
row2511,Q177518|Q9158,0,Q177518,IPTV,Q9158,email,2,0,0,1,True,model,2
row2512,Q177518|Q1273203,0,Q177518,IPTV,Q1273203,mailbox provider,2,0,0,1,True,model,2
row2513,Q177518|Q55387247,0,Q177518,IPTV,Q55387247,service on internet by PWN,2,0,0,1,True,model,2
row2514,Q177518|Q18385544,0,Q177518,IPTV,Q18385544,open banking,2,0,0,1,True,model,2
row2515,Q177518|Q5440723,0,Q177518,IPTV,Q5440723,federation,2,0,0,1,True,model,2
row2516,Q177518|Q56240402,0,Q177518,IPTV,Q56240402,VPN service,2,1,0,0,True,model,2
row2517,Q177518|Q4007046,0,Q177518,IPTV,Q4007046,VOLftp,2,0,0,1,True,model,2
row2518,Q177518|Q615699,0,Q177518,IPTV,Q615699,Internet encyclopedia,2,0,0,1,True,model,2
row2520,Q1240788|Q28640,4,Q1240788,supervisor,Q28640,profession,1,1,1,1,True,model,1
row2521,Q1240788|Q4164871,4,Q1240788,supervisor,Q4164871,position,1,1,1,1,True,model,1
row2522,Q221779|Q484652,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q484652,international organization,1,1,1,1,True,model,1
row2523,Q221779|Q4120211,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q4120211,regional organization,2,1,1,1,True,model,2
row2524,Q221779|Q28346,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q28346,International Union of Pure and Applied Physics,2,0,0,1,True,model,2
row2526,Q221779|Q29300714,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q29300714,international association,2,0,0,1,True,model,2
row2527,Q221779|Q18635291,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q18635291,International Pure Bhakti Yoga Society,2,0,0,1,True,model,2
row2529,Q221779|Q9690903,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q9690903,International Federation for Victory Over Communism,2,0,0,1,True,model,2
row2530,Q221779|Q16926150,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q16926150,Transnational organization,2,1,0,0,True,model,2
row2532,Q221779|Q15285626,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q15285626,organization established by the United Nations,2,0,0,1,True,model,2
row2533,Q221779|Q6053760,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q6053760,International Swaminarayan Satsang Organisation,2,0,0,1,True,model,2
row2534,Q221779|Q1335818,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q1335818,supranational union,2,0,1,0,True,model,2
row2535,Q221779|Q4936585,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q4936585,body of the European Union,2,0,0,1,True,model,2
row2536,Q221779|Q993160,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q993160,European Communities,2,0,0,1,True,model,2
row2537,Q221779|Q1065,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q1065,United Nations,2,0,0,1,True,model,2
row2538,Q221779|Q15925165,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q15925165,specialized agency of the United Nations,2,0,1,0,True,model,2
row2539,Q221779|Q1262438,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q1262438,international court,2,0,0,1,True,model,2
row2540,Q221779|Q170156,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q170156,confederation,2,0,1,0,True,model,2
row2541,Q221779|Q1345691,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q1345691,international financial institution,2,0,1,0,True,model,2
row2542,Q221779|Q56296302,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q56296302,european union federation,2,0,0,1,True,model,2
row2543,Q221779|Q5570909,0,Q221779,European Conference of Postal and Telecommunications Administrations,Q5570909,global union federation,2,0,0,1,True,model,2
row2544,Q270471|Q11016,2,Q270471,virtualization,Q11016,technology,1,1,1,1,True,model,1
row2546,Q270471|Q42899294,2,Q270471,virtualization,Q42899294,musical tuning,2,0,0,1,True,model,2
row2547,Q270471|Q7449091,2,Q270471,virtualization,Q7449091,Semantic technology,2,0,0,1,True,model,2
row2548,Q270471|Q1655198,2,Q270471,virtualization,Q1655198,software-defined networking,2,0,0,1,True,model,2
row2550,Q270471|Q1027795,2,Q270471,virtualization,Q1027795,passive optical network,2,0,0,1,True,model,2
row2551,Q270471|Q7112702,2,Q270471,virtualization,Q7112702,prehistoric technology,2,0,0,1,True,model,2
row2552,Q270471|Q18657814,2,Q270471,virtualization,Q18657814,isothermal technology,2,0,0,1,True,model,2
row2553,Q270471|Q10858759,2,Q270471,virtualization,Q10858759,Asgard technology in Stargate,2,0,0,1,True,model,2
row2554,Q270471|Q6764311,2,Q270471,virtualization,Q6764311,marine technology,2,0,0,1,True,model,2
row2555,Q270471|Q391690,2,Q270471,virtualization,Q391690,radiant heating,2,0,0,1,True,model,2
row2556,Q270471|Q1415656,2,Q270471,virtualization,Q1415656,hierarchical storage management,2,0,0,1,True,model,2
row2557,Q270471|Q19292902,2,Q270471,virtualization,Q19292902,vehicle safety technology,2,0,0,1,True,model,2
row2558,Q270471|Q31836203,2,Q270471,virtualization,Q31836203,DYNAS,2,0,0,1,True,model,2
row2560,Q270471|Q10379048,2,Q270471,virtualization,Q10379048,medical technology,2,0,0,1,True,model,2
row2561,Q270471|Q319963,2,Q270471,virtualization,Q319963,waste treatment technologies,2,0,0,1,True,model,2
row2562,Q270471|Q12739,2,Q270471,virtualization,Q12739,nuclear power,2,0,0,1,True,model,2
row2563,Q270471|Q2226016,2,Q270471,virtualization,Q2226016,satellite technology,2,0,0,1,True,model,2
row2564,Q270471|Q211017,2,Q270471,virtualization,Q211017,e-government,2,0,0,1,True,model,2
row2565,Q270471|Q23001701,2,Q270471,virtualization,Q23001701,technics,2,0,0,1,True,model,2
row2566,Q270471|Q5357718,2,Q270471,virtualization,Q5357718,Electrical engineering technology,2,0,0,1,True,model,2
row2567,Q270471|Q10952243,2,Q270471,virtualization,Q10952243,industrial technology,2,0,0,1,True,model,2
row2568,Q270471|Q742715,2,Q270471,virtualization,Q742715,assistance system,2,0,0,1,True,model,2
row2569,Q270471|Q56297438,2,Q270471,virtualization,Q56297438,header bidding,2,0,0,1,True,model,2
row2570,Q270471|Q54006339,2,Q270471,virtualization,Q54006339,display technology,2,0,0,1,True,model,2
row2571,Q270471|Q59285058,2,Q270471,virtualization,Q59285058,sound reproduction,2,0,0,1,True,model,2
row2572,Q270471|Q336170,2,Q270471,virtualization,Q336170,wastewater technology,2,0,0,1,True,model,2
row2573,Q270471|Q1001378,2,Q270471,virtualization,Q1001378,cinematic technique,2,0,0,1,True,model,2
row2574,Q270471|Q329864,2,Q270471,virtualization,Q329864,military technology,2,0,0,1,True,model,2
row2575,Q270471|Q1308255,2,Q270471,virtualization,Q1308255,patent classification,2,0,0,1,True,model,2
row2576,Q270471|Q8248766,2,Q270471,virtualization,Q8248766,bleeding-edge technology,2,0,0,1,True,model,2
row2578,Q270471|Q1519843,2,Q270471,virtualization,Q1519843,health technology,2,0,0,1,True,model,2
row2579,Q270471|Q5557804,2,Q270471,virtualization,Q5557804,automobile technology,2,0,0,1,True,model,2
row2580,Q270471|Q911772,2,Q270471,virtualization,Q911772,technical chemistry,2,0,0,1,True,model,2
row2581,Q270471|Q17386807,2,Q270471,virtualization,Q17386807,civic technology,2,0,0,1,True,model,2
row2582,Q270471|Q609131,2,Q270471,virtualization,Q609131,powertrain technology,2,0,0,1,True,model,2
row2583,Q270471|Q427777,2,Q270471,virtualization,Q427777,Science and technology of the Song dynasty,2,0,0,1,True,model,2
row2584,Q270471|Q4752981,2,Q270471,virtualization,Q4752981,ancient technology,2,0,0,1,True,model,2
row2585,Q1425095|Q7927899,0,Q1425095,Ogg Tarkin,Q7927899,video compression format,1,1,1,1,True,model,1
row2586,Q1425095|Q184748,0,Q1425095,Ogg Tarkin,Q184748,codec,1,1,1,1,True,model,1
row2587,Q1425095|Q2481505,0,Q1425095,Ogg Tarkin,Q2481505,audio codec,2,1,1,1,True,model,2
row2588,Q1425095|Q4681865,0,Q1425095,Ogg Tarkin,Q4681865,cipher,2,0,1,0,True,model,2
row2589,Q1425095|Q240831,0,Q1425095,Ogg Tarkin,Q240831,video codec,2,1,1,1,True,model,2
row2590,Q1425095|Q25388255,0,Q1425095,Ogg Tarkin,Q25388255,AOMedia Video,2,1,1,1,True,model,2
row2591,Q1425095|Q1652551,0,Q1425095,Ogg Tarkin,Q1652551,TrueMotion,2,1,1,1,True,model,2
row2592,Q1425095|Q5156020,0,Q1425095,Ogg Tarkin,Q5156020,video conversion software,3,1,1,1,True,model,3
row2593,Q1425095|Q267151,0,Q1425095,Ogg Tarkin,Q267151,SheerVideo,3,1,1,1,True,model,3
row2594,Q175751|Q483247,3,Q175751,quantum tunneling,Q483247,phenomenon,1,1,1,1,True,model,1
row2595,Q175751|Q21043960,3,Q175751,quantum tunneling,Q21043960,Halla,2,0,0,1,True,model,2
row2596,Q175751|Q5247631,3,Q175751,quantum tunneling,Q5247631,insurance market death spiral,2,0,0,1,True,model,2
row2597,Q175751|Q206735,3,Q175751,quantum tunneling,Q206735,debasement,2,0,0,1,True,model,2
row2598,Q175751|Q3505845,3,Q175751,quantum tunneling,Q3505845,state,2,0,0,1,True,model,2
row2599,Q175751|Q9251450,3,Q175751,quantum tunneling,Q9251450,quantum effect,2,1,0,0,True,model,2
row2600,Q175751|Q4826866,3,Q175751,quantum tunneling,Q4826866,autonomous sensory meridian response,2,0,0,1,True,model,2
row2601,Q175751|Q3,3,Q175751,quantum tunneling,Q3,life,2,0,0,1,True,model,2
row2602,Q175751|Q633852,3,Q175751,quantum tunneling,Q633852,uncanny,2,0,0,1,True,model,2
row2603,Q1071978|Q521458,0,Q1071978,Réseau Ferré de France,Q521458,railway infrastructure manager,1,1,1,1,True,model,1
row2604,Q1071978|Q3591583,0,Q1071978,Réseau Ferré de France,Q3591583,établissement public à caractère industriel et commercial,1,1,1,1,True,model,1
row2605,Q1071978|Q2946028,0,Q1071978,Réseau Ferré de France,Q2946028,Regional center of pedagogic documentation,2,0,1,0,True,model,2
row2607,Q902751|Q10843872,3,Q902751,pressurization,Q10843872,engineering process,1,1,1,1,True,model,1
row2608,Q902751|Q813912,3,Q902751,pressurization,Q813912,condition,1,1,1,1,True,model,1
row2609,Q902751|Q840596,3,Q902751,pressurization,Q840596,Java Community Process,2,0,0,1,True,model,2
row2610,Q902751|Q818963,3,Q902751,pressurization,Q818963,on-call,2,0,0,1,True,model,2
row2611,Q902751|Q386003,3,Q902751,pressurization,Q386003,flambé,2,0,0,1,True,model,2
row2612,Q902751|Q30336016,3,Q902751,pressurization,Q30336016,Reverse spherification,2,0,0,1,True,model,2
row2613,Q902751|Q1408288,3,Q902751,pressurization,Q1408288,manufacturing process,2,1,0,0,True,model,2
row2615,Q902751|Q20074315,3,Q902751,pressurization,Q20074315,boiling,2,1,0,0,True,model,2
row2616,Q902751|Q747713,3,Q902751,pressurization,Q747713,refrigeration,2,1,0,0,True,model,2
row2617,Q902751|Q2992249,3,Q902751,pressurization,Q2992249,condition,2,1,0,0,True,model,2
row2618,Q902751|Q316,3,Q902751,pressurization,Q316,love,2,0,0,1,True,model,2
row2619,Q902751|Q333331,3,Q902751,pressurization,Q333331,overindebtedness,2,0,0,1,True,model,2
row2620,Q902751|Q1765723,3,Q902751,pressurization,Q1765723,gas metal arc welding,2,0,0,1,True,model,2
row2621,Q902751|Q1172338,3,Q902751,pressurization,Q1172338,Data exchange,2,0,0,1,True,model,2
row2622,Q902751|Q191618,3,Q902751,pressurization,Q191618,sterilization,2,1,0,0,True,model,2
row2623,Q902751|Q56808349,3,Q902751,pressurization,Q56808349,language status,2,0,0,1,True,model,2
row2624,Q902751|Q31499211,3,Q902751,pressurization,Q31499211,W3C technical report maturity level,2,0,0,1,True,model,2
row2625,Q902751|Q890794,3,Q902751,pressurization,Q890794,hydraulic fracturing,2,1,0,0,True,model,2
row2626,Q902751|Q483921,3,Q902751,pressurization,Q483921,adaptation,2,0,0,1,True,model,2
row2627,Q902751|Q24255051,3,Q902751,pressurization,Q24255051,presence,2,0,0,1,True,model,2
row2629,Q902751|Q2992308,3,Q902751,pressurization,Q2992308,working conditions,2,0,0,1,True,model,2
row2630,Q902751|Q11567495,3,Q902751,pressurization,Q11567495,colorlessness,2,0,0,1,True,model,2
row2634,Q5329|Q3268848,3,Q5329,decibel,Q3268848,non-SI unit mentioned in and accepted with the SI,1,1,1,1,True,model,1
row2635,Q5329|Q17342348,3,Q5329,decibel,Q17342348,logarithmic unit,1,1,1,1,True,model,1
row2636,Q334765|Q326717,4,Q334765,hotspot,Q326717,wireless access point,1,1,1,1,True,model,1
row2637,Q334765|Q3407440,4,Q334765,hotspot,Q3407440,wireless router,2,1,1,1,True,model,2
row2638,Q334765|Q614362,4,Q334765,hotspot,Q614362,Orange Livebox,3,1,1,1,True,model,3
row2639,Q978801|Q906278,1,Q978801,mobile country code,Q906278,country code,1,1,1,1,True,model,1
row2640,Q978801|Q133153,1,Q978801,mobile country code,Q133153,ISO 3166-2,2,1,1,1,True,model,2
row2641,Q978801|Q1140221,1,Q978801,mobile country code,Q1140221,ISO 3166-1 alpha-2 code,2,1,1,1,True,model,2
row2642,Q978801|Q735637,1,Q978801,mobile country code,Q735637,ISO 3166-2:BG,3,1,1,1,True,model,3
row2643,Q8767|Q5753107,0,Q8767,Domain Name System,Q5753107,hierarchical namespace,1,1,1,1,True,model,1
row2644,Q8767|Q290378,0,Q8767,Domain Name System,Q290378,internet standard,1,1,1,1,True,model,1
row2645,Q8767|Q15836568,0,Q8767,Domain Name System,Q15836568,computer network protocol,1,1,1,1,True,model,1
row2646,Q8767|Q1648707,0,Q8767,Domain Name System,Q1648707,routing protocol,2,1,0,0,True,model,2
row2647,Q8767|Q2295992,0,Q8767,Domain Name System,Q2295992,XML namespace,2,0,1,0,True,model,2
row2649,Q268201|Q235557,2,Q268201,Wireless Markup Language,Q235557,file format,1,1,1,1,True,model,1
row2650,Q268201|Q20155966,2,Q268201,Wireless Markup Language,Q20155966,XML-based format,1,1,1,1,True,model,1
