row_id,legacy_row_id,seed_qid,seed_label,qid,label,target,csv_depth,bfs_depth,parent_qid,parent_label,reaching_property,reaching_property_label,path
row3020,Q1017587|Q4830453,Q1017587,Business Objects,Q4830453,business,1,1,1,Q1017587,Business Objects,P31,instance of,Business Objects --instance of--> business
row5146,Q81945|Q743030,Q81945,Voice over IP,Q743030,environmental technology,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> environmental technology
row5147,Q81945|Q41298,Q81945,Voice over IP,Q41298,magazine,0,2,2,Q340169,media,(-)P279,has subclass,Voice over IP --instance of--> media --has subclass--> magazine
row5148,Q81945|Q386274,Q81945,Voice over IP,Q386274,emailing,0,2,2,Q340169,media,(-)P279,has subclass,Voice over IP --instance of--> media --has subclass--> emailing
row5149,Q81945|Q110934262,Q81945,Voice over IP,Q110934262,analog technology,1,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> analog technology
row5150,Q81945|Q10690328,Q81945,Voice over IP,Q10690328,speech technology,1,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> speech technology
row5151,Q81945|Q48772760,Q81945,Voice over IP,Q48772760,Solar energy conversion,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> Solar energy conversion
row5152,Q81945|Q7449091,Q81945,Voice over IP,Q7449091,Semantic technology,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> Semantic technology
row5153,Q81945|Q6423319,Q81945,Voice over IP,Q6423319,knowledge organization system,0,2,2,Q340169,media,(-)P279,has subclass,Voice over IP --instance of--> media --has subclass--> knowledge organization system
row5154,Q81945|Q354004,Q81945,Voice over IP,Q354004,audio storage device,0,2,2,Q340169,media,(-)P279,has subclass,Voice over IP --instance of--> media --has subclass--> audio storage device
row5155,Q81945|Q6764311,Q81945,Voice over IP,Q6764311,marine technology,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> marine technology
row5156,Q81945|Q1415656,Q81945,Voice over IP,Q1415656,hierarchical storage management,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> hierarchical storage management
row5157,Q81945|Q19292902,Q81945,Voice over IP,Q19292902,vehicle safety technology,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> vehicle safety technology
row5158,Q81945|Q348091,Q81945,Voice over IP,Q348091,nuclear technology,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> nuclear technology
row5159,Q81945|Q1640824,Q81945,Voice over IP,Q1640824,inscription,0,2,2,Q340169,media,(-)P279,has subclass,Voice over IP --instance of--> media --has subclass--> inscription
row5160,Q81945|Q7189615,Q81945,Voice over IP,Q7189615,physical media,0,2,2,Q340169,media,(-)P279,has subclass,Voice over IP --instance of--> media --has subclass--> physical media
row5161,Q81945|Q12739,Q81945,Voice over IP,Q12739,nuclear power,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> nuclear power
row5162,Q81945|Q211017,Q81945,Voice over IP,Q211017,e-government,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> e-government
row5163,Q81945|Q10952243,Q81945,Voice over IP,Q10952243,industrial technology,1,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> industrial technology
row5164,Q81945|Q1186952,Q81945,Voice over IP,Q1186952,interactive media,1,2,2,Q340169,media,(-)P279,has subclass,Voice over IP --instance of--> media --has subclass--> interactive media
row5165,Q81945|Q56297438,Q81945,Voice over IP,Q56297438,header bidding,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> header bidding
row5166,Q81945|Q3631847,Q81945,Voice over IP,Q3631847,voice chat in online gaming,1,2,2,Q340169,media,(-)P279,has subclass,Voice over IP --instance of--> media --has subclass--> voice chat in online gaming
row5167,Q81945|Q54006339,Q81945,Voice over IP,Q54006339,display technology,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> display technology
row5168,Q81945|Q1001378,Q81945,Voice over IP,Q1001378,cinematic technique,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> cinematic technique
row5169,Q81945|Q6941971,Q81945,Voice over IP,Q6941971,music instrument technology,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> music instrument technology
row5170,Q81945|Q1122355,Q81945,Voice over IP,Q1122355,Computer telephony integration,1,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> computer telephony integration
row5171,Q81945|Q1392806,Q81945,Voice over IP,Q1392806,drug delivery,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> drug delivery
row5172,Q81945|Q1519843,Q81945,Voice over IP,Q1519843,health technology,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> health technology
row5173,Q81945|Q1916441,Q81945,Voice over IP,Q1916441,media technology,1,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> media technology
row5174,Q81945|Q806880,Q81945,Voice over IP,Q806880,banner,0,2,2,Q340169,media,(-)P279,has subclass,Voice over IP --instance of--> media --has subclass--> banner
row5175,Q81945|Q11033,Q81945,Voice over IP,Q11033,mass media,0,2,2,Q340169,media,(-)P279,has subclass,Voice over IP --instance of--> media --has subclass--> mass media
row5176,Q81945|Q6887246,Q81945,Voice over IP,Q6887246,mobile technology,1,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> mobile technology
row5177,Q81945|Q911772,Q81945,Voice over IP,Q911772,technical chemistry,0,2,2,Q11016,technology,(-)P279,has subclass,Voice over IP --instance of--> technology --has subclass--> technical chemistry
row592,Q8248940|Q11016,Q8248940,Bluetooth,Q11016,technology,1,1,1,Q8248940,Bluetooth,P31,instance of,Bluetooth --instance of--> technology
row593,Q8248940|Q1780543,Q8248940,Bluetooth,Q1780543,communication technology,1,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> communication technology
row594,Q8248940|Q743030,Q8248940,Bluetooth,Q743030,environmental technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> environmental technology
row595,Q8248940|Q10952243,Q8248940,Bluetooth,Q10952243,industrial technology,1,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> industrial technology
row596,Q8248940|Q282413,Q8248940,Bluetooth,Q282413,Roman technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> Roman technology
row597,Q8248940|Q2976619,Q8248940,Bluetooth,Q2976619,Brazilian science and technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> Brazilian science and technology
row598,Q8248940|Q54006339,Q8248940,Bluetooth,Q54006339,display technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> display technology
row599,Q8248940|Q208163,Q8248940,Bluetooth,Q208163,signal processing,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> signal processing
row600,Q8248940|Q4704909,Q8248940,Bluetooth,Q4704909,Ancient Greek technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> Ancient Greek technology
row601,Q8248940|Q11951087,Q8248940,Bluetooth,Q11951087,agriculture and food technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> agriculture and food technology
row602,Q8248940|Q7112702,Q8248940,Bluetooth,Q7112702,prehistoric technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> prehistoric technology
row603,Q8248940|Q4787070,Q8248940,Bluetooth,Q4787070,architectural technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> architectural technology
row604,Q8248940|Q1001378,Q8248940,Bluetooth,Q1001378,cinematic technique,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> cinematic technique
row605,Q8248940|Q6764311,Q8248940,Bluetooth,Q6764311,marine technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> marine technology
row606,Q8248940|Q6941971,Q8248940,Bluetooth,Q6941971,music instrument technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> music instrument technology
row607,Q8248940|Q1415656,Q8248940,Bluetooth,Q1415656,hierarchical storage management,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> hierarchical storage management
row608,Q8248940|Q19292902,Q8248940,Bluetooth,Q19292902,vehicle safety technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> vehicle safety technology
row609,Q8248940|Q4086911,Q8248940,Bluetooth,Q4086911,biomedical technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> biomedical technology
row610,Q8248940|Q348091,Q8248940,Bluetooth,Q348091,nuclear technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> nuclear technology
row611,Q8248940|Q100232465,Q8248940,Bluetooth,Q100232465,vehicle technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> vehicle technology
row612,Q8248940|Q1392806,Q8248940,Bluetooth,Q1392806,drug delivery,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> drug delivery
row613,Q8248940|Q1519843,Q8248940,Bluetooth,Q1519843,health technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> health technology
row614,Q8248940|Q911772,Q8248940,Bluetooth,Q911772,technical chemistry,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> technical chemistry
row615,Q8248940|Q60790901,Q8248940,Bluetooth,Q60790901,Pedestrian crash avoidance mitigation,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> Pedestrian crash avoidance mitigation
row616,Q8248940|Q12739,Q8248940,Bluetooth,Q12739,nuclear power,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> nuclear power
row617,Q8248940|Q6887246,Q8248940,Bluetooth,Q6887246,mobile technology,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> mobile technology
row618,Q8248940|Q211017,Q8248940,Bluetooth,Q211017,e-government,0,2,2,Q11016,technology,(-)P279,has subclass,Bluetooth --instance of--> technology --has subclass--> e-government
row4601,Q826165|Q7095059,Q826165,Web Ontology Language,Q7095059,ontology language,1,1,1,Q826165,Web Ontology Language,P31,instance of,Web Ontology Language --instance of--> ontology language
row4602,Q826165|Q2661442,Q826165,Web Ontology Language,Q2661442,W3C Recommendation,1,1,1,Q826165,Web Ontology Language,P31,instance of,Web Ontology Language --instance of--> W3C Recommendation
row4603,Q826165|Q235557,Q826165,Web Ontology Language,Q235557,file format,1,1,1,Q826165,Web Ontology Language,P31,instance of,Web Ontology Language --instance of--> file format
row4604,Q826165|Q13405544,Q826165,Web Ontology Language,Q13405544,frame language,1,2,2,Q7095059,ontology language,(-)P279,has subclass,Web Ontology Language --instance of--> ontology language --has subclass--> frame language
row4605,Q826165|Q1572121,Q826165,Web Ontology Language,Q1572121,image file format,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> image file format
row4606,Q826165|Q467454,Q826165,Web Ontology Language,Q467454,Rich Text Format,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> Rich Text Format
row4607,Q826165|Q28009469,Q826165,Web Ontology Language,Q28009469,Python bytecode,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> Python bytecode
row4608,Q826165|Q1955133,Q826165,Web Ontology Language,Q1955133,music file format,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> music file format
row4609,Q826165|Q1045785,Q826165,Web Ontology Language,Q1045785,semantic network,1,2,2,Q7095059,ontology language,(-)P279,has subclass,Web Ontology Language --instance of--> ontology language --has subclass--> semantic network
row4610,Q826165|Q2141493,Q826165,Web Ontology Language,Q2141493,OpenPGP,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> OpenPGP
row4611,Q826165|Q34289060,Q826165,Web Ontology Language,Q34289060,Raw bitmap,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> Raw bitmap
row4612,Q826165|Q1224822,Q826165,Web Ontology Language,Q1224822,Digital Terrain Elevation Data,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> Digital Terrain Elevation Data
row4613,Q826165|Q29944450,Q826165,Web Ontology Language,Q29944450,StarOffice Impress,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> StarOffice Impress
row4614,Q826165|Q29905212,Q826165,Web Ontology Language,Q29905212,StarOffice Draw,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> StarOffice Draw
row4615,Q826165|Q42573997,Q826165,Web Ontology Language,Q42573997,readable file format,1,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> readable file format
row4616,Q826165|Q5227180,Q826165,Web Ontology Language,Q5227180,Data Interchange Format,1,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> Data Interchange Format
row4617,Q826165|Q26697935,Q826165,Web Ontology Language,Q26697935,PHP script,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> PHP script
row4618,Q826165|Q682626,Q826165,Web Ontology Language,Q682626,audio file format,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> audio file format
row4619,Q826165|Q863883,Q826165,Web Ontology Language,Q863883,Bink Video,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> Bink Video
row4620,Q826165|Q18359031,Q826165,Web Ontology Language,Q18359031,video file format,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> video file format
row4621,Q826165|Q1363415,Q826165,Web Ontology Language,Q1363415,MPEG program stream,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> MPEG program stream
row4622,Q826165|Q7079133,Q826165,Web Ontology Language,Q7079133,Office Open XML file formats,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> Office Open XML file formats
row4623,Q826165|Q1931564,Q826165,Web Ontology Language,Q1931564,Microsoft Access Database,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> Microsoft Access Database
row4624,Q826165|Q53756508,Q826165,Web Ontology Language,Q53756508,git packfile index,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> git packfile index
row4625,Q826165|Q29943476,Q826165,Web Ontology Language,Q29943476,StarOffice Writer,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> StarOffice Writer
row4626,Q826165|Q27826463,Q826165,Web Ontology Language,Q27826463,Cascading Style Sheets file format family,0,2,2,Q235557,file format,(-)P279,has subclass,Web Ontology Language --instance of--> file format --has subclass--> Cascading Style Sheets file format family
row4627,Q826165|Q2594143,Q826165,Web Ontology Language,Q2594143,word net,1,3,3,Q1045785,semantic network,(-)P279,has subclass,Web Ontology Language --instance of--> ontology language --has subclass--> semantic network --has subclass--> word net
row4628,Q826165|Q54837,Q826165,Web Ontology Language,Q54837,Semantic Web,1,3,3,Q1045785,semantic network,(-)P279,has subclass,Web Ontology Language --instance of--> ontology language --has subclass--> semantic network --has subclass--> Semantic Web
row4629,Q826165|Q5172434,Q826165,Web Ontology Language,Q5172434,Corporate Semantic Web,1,4,4,Q54837,Semantic Web,(-)P279,has subclass,Web Ontology Language --instance of--> ontology language --has subclass--> semantic network --has subclass--> Semantic Web --has subclass--> Corporate Semantic Web
row4630,Q826165|Q7550843,Q826165,Web Ontology Language,Q7550843,Social Semantic Web,1,4,4,Q54837,Semantic Web,(-)P279,has subclass,Web Ontology Language --instance of--> ontology language --has subclass--> semantic network --has subclass--> Semantic Web --has subclass--> Social Semantic Web
row2118,Q831575|Q24651263,Q831575,Ishikawa diagram,Q24651263,management tool,1,1,1,Q831575,Ishikawa diagram,P31,instance of,Ishikawa diagram --instance of--> management tool
row2119,Q831575|Q7336285,Q831575,Ishikawa diagram,Q7336285,risk management tool,1,2,2,Q24651263,management tool,(-)P279,has subclass,Ishikawa diagram --instance of--> management tool --has subclass--> risk management tool
row2120,Q831575|Q16849743,Q831575,Ishikawa diagram,Q16849743,business management tools,1,2,2,Q24651263,management tool,(-)P279,has subclass,Ishikawa diagram --instance of--> management tool --has subclass--> business management tools
row2121,Q831575|Q3831821,Q831575,Ishikawa diagram,Q3831821,accounting register,0,2,2,Q24651263,management tool,(-)P279,has subclass,Ishikawa diagram --instance of--> management tool --has subclass--> accounting register
row2123,Q831575|Q30314500,Q831575,Ishikawa diagram,Q30314500,Risk score,1,3,3,Q7336285,risk management tool,(-)P279,has subclass,Ishikawa diagram --instance of--> management tool --has subclass--> risk management tool --has subclass--> Risk score
row2124,Q831575|Q1535147,Q831575,Ishikawa diagram,Q1535147,risk matrix,1,3,3,Q7336285,risk management tool,(-)P279,has subclass,Ishikawa diagram --instance of--> management tool --has subclass--> risk management tool --has subclass--> risk matrix
row2125,Q831575|Q7336300,Q831575,Ishikawa diagram,Q7336300,risk register,1,3,3,Q7336285,risk management tool,(-)P279,has subclass,Ishikawa diagram --instance of--> management tool --has subclass--> risk management tool --has subclass--> risk register
row2126,Q831575|Q18390984,Q831575,Ishikawa diagram,Q18390984,Monitoring and Evaluation,1,3,3,Q7336285,risk management tool,(-)P279,has subclass,Ishikawa diagram --instance of--> management tool --has subclass--> risk management tool --has subclass--> Monitoring and Evaluation
row2127,Q831575|Q5133843,Q831575,Ishikawa diagram,Q5133843,clinical prediction rule,0,4,4,Q30314500,Risk score,(-)P279,has subclass,Ishikawa diagram --instance of--> management tool --has subclass--> risk management tool --has subclass--> Risk score --has subclass--> clinical prediction rule
row2128,Q831575|Q816754,Q831575,Ishikawa diagram,Q816754,benchmarking,0,4,4,Q18390984,Monitoring and Evaluation,(-)P279,has subclass,Ishikawa diagram --instance of--> management tool --has subclass--> risk management tool --has subclass--> Monitoring and Evaluation --has subclass--> benchmarking
row2920,Q831677|Q17155032,Q831677,document management system,Q17155032,software category,1,1,1,Q831677,document management system,P31,instance of,document management system --instance of--> software category
row2921,Q831677|Q907342,Q831677,document management system,Q907342,compatibility layer,0,2,2,Q17155032,software category,(-)P279,has subclass,document management system --instance of--> software category --has subclass--> compatibility layer
row2922,Q831677|Q28168011,Q831677,document management system,Q28168011,X server,0,2,2,Q17155032,software category,(-)P279,has subclass,document management system --instance of--> software category --has subclass--> X server
row2923,Q831677|Q1074158,Q831677,document management system,Q1074158,educational software,0,2,2,Q17155032,software category,(-)P279,has subclass,document management system --instance of--> software category --has subclass--> educational software
row2924,Q831677|Q28057030,Q831677,document management system,Q28057030,ERP software,1,2,2,Q17155032,software category,(-)P279,has subclass,document management system --instance of--> software category --has subclass--> ERP software
row2925,Q831677|Q3077240,Q831677,document management system,Q3077240,forge,1,2,2,Q17155032,software category,(-)P279,has subclass,document management system --instance of--> software category --has subclass--> forge
row2926,Q831677|Q15079042,Q831677,document management system,Q15079042,spaced repetition software,0,2,2,Q17155032,software category,(-)P279,has subclass,document management system --instance of--> software category --has subclass--> spaced repetition software
row2927,Q831677|Q1756442,Q831677,document management system,Q1756442,LR parser,0,2,2,Q17155032,software category,(-)P279,has subclass,document management system --instance of--> software category --has subclass--> LR parser
row1501,Q836575|Q1914636,Q836575,quality assurance,Q1914636,activity,1,1,1,Q836575,quality assurance,P31,instance of,quality assurance --instance of--> activity
row1502,Q836575|Q11540953,Q836575,quality assurance,Q11540953,search,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> search
row1503,Q836575|Q43393537,Q836575,quality assurance,Q43393537,dancing,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> dancing
row1504,Q836575|Q628455,Q836575,quality assurance,Q628455,rite,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> rite
row1505,Q836575|Q10706874,Q836575,quality assurance,Q10706874,coercive measures,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> coercive measures
row1506,Q836575|Q2607241,Q836575,quality assurance,Q2607241,mise en scène,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> mise en scène
row1507,Q836575|Q1168263,Q836575,quality assurance,Q1168263,function,1,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> function
row1508,Q836575|Q66551645,Q836575,quality assurance,Q66551645,fertilizing with burned lime,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> fertilizing with burned lime
row1509,Q836575|Q104537917,Q836575,quality assurance,Q104537917,computer benchmarking,1,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> computer benchmarking
row1510,Q836575|Q6765918,Q836575,quality assurance,Q6765918,wrongdoing,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> wrongdoing
row1511,Q836575|Q7371358,Q836575,quality assurance,Q7371358,rout,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> rout
row1512,Q836575|Q1351959,Q836575,quality assurance,Q1351959,insect farming,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> insect farming
row1513,Q836575|Q9332,Q836575,quality assurance,Q9332,behavior,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> behavior
row1514,Q836575|Q2050700,Q836575,quality assurance,Q2050700,paper folding,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> paper folding
row1515,Q836575|Q2142602,Q836575,quality assurance,Q2142602,rehabilitation,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> rehabilitation
row1516,Q836575|Q2997557,Q836575,quality assurance,Q2997557,fire safety,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> fire safety
row1517,Q836575|Q65496063,Q836575,quality assurance,Q65496063,betting,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> betting
row1518,Q836575|Q5377030,Q836575,quality assurance,Q5377030,energy conservation measure,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> energy conservation measure
row1519,Q836575|Q5249498,Q836575,quality assurance,Q5249498,declassification,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> declassification
row1520,Q836575|Q11640,Q836575,quality assurance,Q11640,outreach,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> outreach
row1521,Q836575|Q27939,Q836575,quality assurance,Q27939,singing,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> singing
row1522,Q836575|Q124490,Q836575,quality assurance,Q124490,violence,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> violence
row1523,Q836575|Q1043452,Q836575,quality assurance,Q1043452,maintenance,1,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> maintenance
row1524,Q836575|Q6815577,Q836575,quality assurance,Q6815577,memorialization,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> memorialization
row1525,Q836575|Q14204746,Q836575,quality assurance,Q14204746,travelling with children,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> travelling with children
row1526,Q836575|Q265939,Q836575,quality assurance,Q265939,patronage,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> patronage
row1527,Q836575|Q65668588,Q836575,quality assurance,Q65668588,edit,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> edit
row1528,Q836575|Q11977025,Q836575,quality assurance,Q11977025,indexing (information technology),0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> indexing (information technology)
row1529,Q836575|Q2912143,Q836575,quality assurance,Q2912143,scapegoating,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> scapegoating
row1530,Q836575|Q13438506,Q836575,quality assurance,Q13438506,fertilizing,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> fertilizing
row1531,Q836575|Q105426514,Q836575,quality assurance,Q105426514,heather burning,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> heather burning
row1532,Q836575|Q18089080,Q836575,quality assurance,Q18089080,citing,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> citing
row1533,Q836575|Q7708485,Q836575,quality assurance,Q7708485,textile process,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> textile process
row1534,Q836575|Q2984259,Q836575,quality assurance,Q2984259,summer camp,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> summer camp
row1535,Q836575|Q34577,Q836575,quality assurance,Q34577,poaching,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> poaching
row1536,Q836575|Q494330,Q836575,quality assurance,Q494330,after-school activity,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> after-school activity
row1537,Q836575|Q17113173,Q836575,quality assurance,Q17113173,cannibalization,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> cannibalization
row1538,Q836575|Q80006,Q836575,quality assurance,Q80006,computer programming,1,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> computer programming
row1539,Q836575|Q2956685,Q836575,quality assurance,Q2956685,disruption,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> disruption
row1540,Q836575|Q206021,Q836575,quality assurance,Q206021,flight,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> flight
row1541,Q836575|Q60469219,Q836575,quality assurance,Q60469219,ecological recovery,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> ecological recovery
row1542,Q836575|Q208165,Q836575,quality assurance,Q208165,collecting,0,2,2,Q1914636,activity,(-)P279,has subclass,quality assurance --instance of--> activity --has subclass--> collecting
