row_id,legacy_row_id,seed_qid,seed_label,qid,label,target,prediction,classification,confidence,depth,reaching_property,reaching_property_label
row497,Q2283|Q18388277,Q2283,Microsoft,Q18388277,technology company,1,1,INCLUDE,0.95,1,P31,instance of
row498,Q2283|Q4830453,Q2283,Microsoft,Q4830453,business,1,1,INCLUDE,0.8,1,P31,instance of
row499,Q2283|Q13637823,Q2283,Microsoft,Q13637823,Independent hardware vendor,1,0,EXCLUDE,0.8,2,(-)P279,has subclass
row316,Q22907849|Q40056,Q22907849,Discord,Q40056,computer program,1,1,INCLUDE,0.75,1,P31,instance of
row317,Q22907849|Q28051323,Q22907849,Discord,Q28051323,video-conferencing software,1,1,INCLUDE,0.9,1,P31,instance of
row318,Q22907849|Q15614021,Q22907849,Discord,Q15614021,VoIP software,1,1,INCLUDE,0.95,1,P31,instance of
row319,Q22907849|Q1668024,Q22907849,Discord,Q1668024,service on internet,1,1,INCLUDE,0.9,1,P31,instance of
row320,Q22907849|Q2462003,Q22907849,Discord,Q2462003,instant messaging client,1,1,INCLUDE,0.95,1,P31,instance of
row321,Q22907849|Q35127,Q22907849,Discord,Q35127,website,1,1,INCLUDE,0.8,1,P31,instance of
row322,Q22907849|Q620615,Q22907849,Discord,Q620615,mobile app,1,1,INCLUDE,0.85,1,P31,instance of
row323,Q22907849|Q218616,Q22907849,Discord,Q218616,proprietary software,1,1,INCLUDE,0.85,1,P31,instance of
row324,Q22907849|Q287198,Q22907849,Discord,Q287198,online chat,1,1,INCLUDE,0.9,1,P31,instance of
row325,Q22907849|Q3220391,Q22907849,Discord,Q3220391,social networking service,1,1,INCLUDE,0.9,1,P31,instance of
row326,Q22907849|Q84368158,Q22907849,Discord,Q84368158,health app,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row327,Q22907849|Q466,Q22907849,Discord,Q466,World Wide Web,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row328,Q22907849|Q15548100,Q22907849,Discord,Q15548100,free instant messaging client,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row329,Q22907849|Q3391957,Q22907849,Discord,Q3391957,online community platform,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row330,Q22907849|Q109946538,Q22907849,Discord,Q109946538,Rocket League Sideswipe,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row331,Q22907849|Q1954906,Q22907849,Discord,Q1954906,music disk,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row332,Q22907849|Q63241860,Q22907849,Discord,Q63241860,streaming service,1,0,EXCLUDE,0.85,2,(-)P279,has subclass
row333,Q22907849|Q105103015,Q22907849,Discord,Q105103015,demo program,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row334,Q22907849|Q16825545,Q22907849,Discord,Q16825545,adult dating site,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row335,Q22907849|Q60678830,Q22907849,Discord,Q60678830,Smartphone apps for travellers,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row336,Q22907849|Q81945,Q22907849,Discord,Q81945,Voice over IP,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row337,Q22907849|Q1149226,Q22907849,Discord,Q1149226,web chat,1,1,INCLUDE,0.8,2,(-)P279,has subclass
row338,Q22907849|Q354869,Q22907849,Discord,Q354869,image sharing,1,0,EXCLUDE,0.8,2,(-)P279,has subclass
row339,Q22907849|Q574577,Q22907849,Discord,Q574577,chat room,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row340,Q22907849|Q106471136,Q22907849,Discord,Q106471136,Wikimedia app,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row341,Q22907849|Q17589204,Q22907849,Discord,Q17589204,FootballDatabase.eu,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row284,Q231136|Q13419255,Q231136,Encarta,Q13419255,hypertext encyclopedia,1,1,INCLUDE,0.95,1,P31,instance of
row285,Q231136|Q7397,Q231136,Encarta,Q7397,software,1,1,INCLUDE,0.85,1,P31,instance of
row851,Q23572|Q5398426,Q23572,Game of Thrones,Q5398426,television series,1,1,INCLUDE,0.95,1,P31,instance of
row213,Q243|Q1440476,Q243,Eiffel Tower,Q1440476,lattice tower,1,1,INCLUDE,0.95,1,P31,instance of
row214,Q243|Q570116,Q243,Eiffel Tower,Q570116,tourist attraction,1,1,INCLUDE,0.88,1,P31,instance of
row215,Q243|Q1440300,Q243,Eiffel Tower,Q1440300,observation tower,1,1,INCLUDE,0.95,1,P31,instance of
row217,Q243|Q804399,Q243,Eiffel Tower,Q804399,Blaw-Knox tower,0,0,EXCLUDE,0.9,2,(-)P279,has subclass
row823,Q244030|Q7889,Q244030,Diablo III,Q7889,video game,1,1,INCLUDE,0.95,1,P31,instance of
row824,Q244030|Q6895044,Q244030,Diablo III,Q6895044,multiplayer video game,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row825,Q244030|Q6561427,Q244030,Diablo III,Q6561427,console game,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row826,Q244030|Q54767,Q244030,Diablo III,Q54767,puzzle video game,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row827,Q244030|Q4485157,Q244030,Diablo III,Q4485157,PC game,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row828,Q244030|Q78444225,Q244030,Diablo III,Q78444225,Star Trek video game,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row431,Q2539|Q17013334,Q2539,machine learning,Q17013334,feature learning,1,1,INCLUDE,0.97,1,(-)P279,has subclass
row432,Q2539|Q21198,Q2539,machine learning,Q21198,computer science,1,1,INCLUDE,0.98,1,P279,subclass of
row433,Q2539|Q192776,Q2539,machine learning,Q192776,artificial neural network,1,1,INCLUDE,0.97,1,(-)P279,has subclass
row434,Q2539|Q6027324,Q2539,machine learning,Q6027324,transfer learning,1,1,INCLUDE,0.97,1,(-)P279,has subclass
row435,Q2539|Q378859,Q2539,machine learning,Q378859,pattern recognition,1,1,INCLUDE,0.96,1,(-)P279,has subclass
row436,Q2539|Q11660,Q2539,machine learning,Q11660,artificial intelligence,1,1,INCLUDE,0.98,1,P279,subclass of
row437,Q2539|Q1152135,Q2539,machine learning,Q1152135,unsupervised learning,1,1,INCLUDE,0.98,1,(-)P279,has subclass
row438,Q2539|Q11862829,Q2539,machine learning,Q11862829,academic discipline,1,1,INCLUDE,0.95,1,P31,instance of
row439,Q2539|Q64811550,Q2539,machine learning,Q64811550,Ocean Resource Management and Policy,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row440,Q2539|Q20722857,Q2539,machine learning,Q20722857,Deep Q-Network,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row441,Q2539|Q108366200,Q2539,machine learning,Q108366200,graduate specialization,1,0,EXCLUDE,0.9,2,(-)P279,has subclass
row442,Q2539|Q4875410,Q2539,machine learning,Q4875410,Bayesian confidence propagation neural network,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row443,Q2539|Q40890078,Q2539,machine learning,Q40890078,Explainable AI,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row444,Q2539|Q5064071,Q2539,machine learning,Q5064071,cerebellar model articulation controller,0,1,INCLUDE,0.95,2,(-)P279,has subclass
row445,Q2539|Q1936384,Q2539,machine learning,Q1936384,area of mathematics,1,0,EXCLUDE,0.8,2,(-)P279,has subclass
row446,Q2539|Q64809896,Q2539,machine learning,Q64809896,International Business and Marketing,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row447,Q2539|Q64808211,Q2539,machine learning,Q64808211,Urban and Regional Planning,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row448,Q2539|Q5441227,Q2539,machine learning,Q5441227,feedforward neural network,1,1,INCLUDE,0.98,2,(-)P279,has subclass
row449,Q2539|Q87058424,Q2539,machine learning,Q87058424,branch of geology,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row450,Q2539|Q64809114,Q2539,machine learning,Q64809114,Media and Communication,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row451,Q2539|Q4740894,Q2539,machine learning,Q4740894,fish disease and parasites,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row452,Q2539|Q55693875,Q2539,machine learning,Q55693875,International Economic Relationships,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row453,Q2539|Q7617824,Q2539,machine learning,Q7617824,stochastic neural network,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row454,Q2539|Q55693892,Q2539,machine learning,Q55693892,Fishery and Aquaculture,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row455,Q2539|Q85810444,Q2539,machine learning,Q85810444,transformer,1,1,INCLUDE,0.98,2,(-)P279,has subclass
row456,Q2539|Q54811238,Q2539,machine learning,Q54811238,graph convolutional network,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row457,Q2539|Q55693888,Q2539,machine learning,Q55693888,Bulgarian Philology,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row458,Q2539|Q64800607,Q2539,machine learning,Q64800607,Pacific Literature,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row459,Q2539|Q30642,Q2539,machine learning,Q30642,natural language processing,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row460,Q2539|Q4387017,Q2539,machine learning,Q4387017,mathematical sciences,1,0,EXCLUDE,0.75,2,(-)P279,has subclass
row461,Q2539|Q3478658,Q2539,machine learning,Q3478658,knowledge representation and reasoning,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row462,Q2539|Q55441204,Q2539,machine learning,Q55441204,3D-convolutional neural network,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row463,Q2539|Q19935939,Q2539,machine learning,Q19935939,branch of geography,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row464,Q2539|Q66816419,Q2539,machine learning,Q66816419,Royal Marines School,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row465,Q2539|Q5514059,Q2539,machine learning,Q5514059,symbolic artificial intelligence,1,1,INCLUDE,0.85,2,(-)P279,has subclass
row466,Q2539|Q64806752,Q2539,machine learning,Q64806752,Special and Inclusive Education,0,0,EXCLUDE,0.98,2,(-)P279,has subclass
row467,Q2539|Q2991667,Q2539,machine learning,Q2991667,multilayer perceptron,1,1,INCLUDE,0.95,3,(-)P279,has subclass
row468,Q2539|Q1948408,Q2539,machine learning,Q1948408,text segmentation,1,1,INCLUDE,0.75,3,(-)P279,has subclass
row469,Q2539|Q690207,Q2539,machine learning,Q690207,perceptron,1,1,INCLUDE,0.95,3,(-)P279,has subclass
row90,Q2551422|Q481609,Q2551422,Water damage,Q481609,damage,1,1,INCLUDE,0.95,1,P279,subclass of
row91,Q2551422|Q1132455,Q2551422,Water damage,Q1132455,hazard,1,1,INCLUDE,0.95,1,P279,subclass of
row92,Q2551422|Q152749,Q2551422,Water damage,Q152749,radiation damage,0,0,EXCLUDE,0.9,2,(-)P279,has subclass
row93,Q2551422|Q19914521,Q2551422,Water damage,Q19914521,ground damage,0,0,EXCLUDE,0.85,2,(-)P279,has subclass
row94,Q2551422|Q3433179,Q2551422,Water damage,Q3433179,natural risk,1,1,INCLUDE,0.72,2,(-)P279,has subclass
row128,Q2746070|Q477248,Q2746070,Canelé,Q477248,pastry,1,1,INCLUDE,0.95,1,P279,subclass of
row129,Q2746070|Q3778467,Q2746070,Canelé,Q3778467,gubana,1,1,INCLUDE,0.8,2,(-)P279,has subclass
row130,Q2746070|Q273426,Q2746070,Canelé,Q273426,éclair,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row131,Q2746070|Q251981,Q2746070,Canelé,Q251981,crisp bread,0,0,EXCLUDE,0.9,2,(-)P279,has subclass
row132,Q2746070|Q871619,Q2746070,Canelé,Q871619,bear claw,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row133,Q2746070|Q28416788,Q2746070,Canelé,Q28416788,Lotus seed paste cake,1,1,INCLUDE,0.7,2,(-)P279,has subclass
row134,Q2746070|Q856330,Q2746070,Canelé,Q856330,cracker,0,0,EXCLUDE,0.85,2,(-)P279,has subclass
row136,Q2746070|Q5183361,Q2746070,Canelé,Q5183361,Cream horn,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row137,Q2746070|Q13266,Q2746070,Canelé,Q13266,cookie,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row138,Q2746070|Q870362,Q2746070,Canelé,Q870362,rice bread,0,0,EXCLUDE,0.9,2,(-)P279,has subclass
row139,Q2746070|Q1660010,Q2746070,Canelé,Q1660010,Christmas cookies,1,1,INCLUDE,0.8,2,(-)P279,has subclass
row140,Q2746070|Q1073041,Q2746070,Canelé,Q1073041,coconut bar,1,1,INCLUDE,0.75,2,(-)P279,has subclass
row141,Q2746070|Q12192991,Q2746070,Canelé,Q12192991,meskouta,1,1,INCLUDE,0.8,2,(-)P279,has subclass
row142,Q2746070|Q208729,Q2746070,Canelé,Q208729,nougat,0,0,EXCLUDE,0.8,2,(-)P279,has subclass
row143,Q2746070|Q3535552,Q2746070,Canelé,Q3535552,Tourteau fromagé,0,1,INCLUDE,0.9,2,(-)P279,has subclass
row144,Q2746070|Q1014883,Q2746070,Canelé,Q1014883,Burger Brezel,0,0,EXCLUDE,0.85,2,(-)P279,has subclass
row950,Q280413|Q13582798,Q280413,National Center for Scientific Research,Q13582798,Public Scientific and Technical Research Establishment,1,1,INCLUDE,0.95,1,P31,instance of
row951,Q280413|Q31855,Q280413,National Center for Scientific Research,Q31855,research institute,1,1,INCLUDE,0.9,1,P31,instance of
row952,Q280413|Q3726309,Q280413,National Center for Scientific Research,Q3726309,state research institution,1,1,INCLUDE,0.9,1,P31,instance of
row953,Q280413|Q45400320,Q280413,National Center for Scientific Research,Q45400320,open-access publisher,1,0,EXCLUDE,0.75,1,P31,instance of
row954,Q280413|Q20820271,Q280413,National Center for Scientific Research,Q20820271,graduate school,0,0,EXCLUDE,0.8,2,(-)P279,has subclass
row148,Q2813|Q431289,Q2813,Coca-Cola,Q431289,brand,1,1,INCLUDE,0.95,1,P31,instance of
row149,Q2813|Q147538,Q2813,Coca-Cola,Q147538,soft drink,1,1,INCLUDE,0.95,1,P31,instance of
row150,Q2813|Q41084,Q2813,Coca-Cola,Q41084,New Coke,1,1,INCLUDE,0.9,1,(-)P279,has subclass
row151,Q2813|Q134041,Q2813,Coca-Cola,Q134041,cola,1,1,INCLUDE,0.9,1,P279,subclass of
row152,Q2813|Q1104949,Q2813,Coca-Cola,Q1104949,Coca Colla,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row153,Q2813|Q5759783,Q2813,Coca-Cola,Q5759783,Highway,1,0,EXCLUDE,1.0,2,(-)P279,has subclass
row154,Q2813|Q19799634,Q2813,Coca-Cola,Q19799634,model of calculator,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row155,Q2813|Q20888692,Q2813,Coca-Cola,Q20888692,camera brand,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row156,Q2813|Q12311058,Q2813,Coca-Cola,Q12311058,Fanta Free Orange,1,1,INCLUDE,0.75,2,(-)P279,has subclass
row157,Q2813|Q264554,Q2813,Coca-Cola,Q264554,carbonated water,1,1,INCLUDE,0.7,2,(-)P279,has subclass
row158,Q2813|Q2300409,Q2813,Coca-Cola,Q2300409,Premium-Cola,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row160,Q2813|Q5873161,Q2813,Coca-Cola,Q5873161,refreshing drink,1,1,INCLUDE,0.75,2,(-)P279,has subclass
row161,Q2813|Q98579904,Q2813,Coca-Cola,Q98579904,tractor brand,0,0,EXCLUDE,0.95,2,(-)P279,has subclass
row162,Q2813|Q623561,Q2813,Coca-Cola,Q623561,Dr Pepper,1,1,INCLUDE,0.75,2,(-)P279,has subclass
row163,Q2813|Q937783,Q2813,Coca-Cola,Q937783,Coca-Cola Zero,1,1,INCLUDE,1.0,2,(-)P279,has subclass
row164,Q2813|Q50425277,Q2813,Coca-Cola,Q50425277,diet cola,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row165,Q2813|Q59185742,Q2813,Coca-Cola,Q59185742,Craft soda,1,1,INCLUDE,0.7,2,(-)P279,has subclass
row166,Q2813|Q896,Q2813,Coca-Cola,Q896,Mountain Dew,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row167,Q2813|Q1815345,Q2813,Coca-Cola,Q1815345,Diet Coke,1,1,INCLUDE,0.95,3,(-)P279,has subclass
row168,Q2813|Q28127283,Q2813,Coca-Cola,Q28127283,Coca-Cola Zero Sugar,1,1,INCLUDE,0.95,3,(-)P279,has subclass
row785,Q28406404|Q28051323,Q28406404,Microsoft Teams,Q28051323,video-conferencing software,1,1,INCLUDE,0.95,1,P31,instance of
row786,Q28406404|Q2462003,Q28406404,Microsoft Teams,Q2462003,instant messaging client,1,1,INCLUDE,0.95,1,P31,instance of
row787,Q28406404|Q474157,Q28406404,Microsoft Teams,Q474157,collaborative software,1,1,INCLUDE,0.95,1,P31,instance of
row788,Q28406404|Q19967801,Q28406404,Microsoft Teams,Q19967801,online service,1,1,INCLUDE,0.95,1,P31,instance of
row789,Q28406404|Q734413,Q28406404,Microsoft Teams,Q734413,LAN messenger,0,0,EXCLUDE,0.85,2,(-)P279,has subclass
row790,Q28406404|Q7705753,Q28406404,Microsoft Teams,Q7705753,test automation management tool,0,0,EXCLUDE,0.9,2,(-)P279,has subclass
row791,Q28406404|Q15548100,Q28406404,Microsoft Teams,Q15548100,free instant messaging client,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row792,Q28406404|Q12313595,Q28406404,Microsoft Teams,Q12313595,collaborative real-time editor,1,1,INCLUDE,0.7,2,(-)P279,has subclass
row793,Q28406404|Q28135300,Q28406404,Microsoft Teams,Q28135300,Workplace from Meta,0,1,INCLUDE,0.9,2,(-)P279,has subclass
row367,Q28785|Q120560,Q28785,Sacré-Cœur,Q120560,minor basilica,1,1,INCLUDE,0.95,1,P31,instance of
row368,Q28785|Q16970,Q28785,Sacré-Cœur,Q16970,church building,1,1,INCLUDE,0.95,1,P31,instance of
row369,Q28785|Q1530022,Q28785,Sacré-Cœur,Q1530022,religious organization,1,1,INCLUDE,0.7,1,P31,instance of
row370,Q28785|Q570116,Q28785,Sacré-Cœur,Q570116,tourist attraction,1,1,INCLUDE,0.8,1,P31,instance of
row926,Q2905238|Q783794,Q2905238,BlaBlaCar,Q783794,company,1,1,INCLUDE,0.95,1,P31,instance of
row927,Q2905238|Q3391957,Q2905238,BlaBlaCar,Q3391957,online community platform,1,1,INCLUDE,0.95,1,P31,instance of
row720,Q30299483|Q483242,Q30299483,Inria Nancy - Grand-Est research centre,Q483242,laboratory,1,1,INCLUDE,0.85,1,P31,instance of
row721,Q30299483|Q13226383,Q30299483,Inria Nancy - Grand-Est research centre,Q13226383,facility,1,1,INCLUDE,0.75,1,P31,instance of
row722,Q30299483|Q7315155,Q30299483,Inria Nancy - Grand-Est research centre,Q7315155,research center,1,1,INCLUDE,0.95,1,P31,instance of
row723,Q30299483|Q67140793,Q30299483,Inria Nancy - Grand-Est research centre,Q67140793,nursery,0,0,EXCLUDE,0.93,2,(-)P279,has subclass
row724,Q30299483|Q47524436,Q30299483,Inria Nancy - Grand-Est research centre,Q47524436,swimming area,0,0,EXCLUDE,0.93,2,(-)P279,has subclass
row725,Q30299483|Q89578131,Q30299483,Inria Nancy - Grand-Est research centre,Q89578131,radar station,0,0,EXCLUDE,0.93,2,(-)P279,has subclass
row726,Q30299483|Q11560645,Q30299483,Inria Nancy - Grand-Est research centre,Q11560645,waste management facility,0,0,EXCLUDE,0.93,2,(-)P279,has subclass
row727,Q30299483|Q57504458,Q30299483,Inria Nancy - Grand-Est research centre,Q57504458,port infrastructure,0,0,EXCLUDE,0.93,2,(-)P279,has subclass
row728,Q30299483|Q47519912,Q30299483,Inria Nancy - Grand-Est research centre,Q47519912,bicycle repair station,0,0,EXCLUDE,0.93,2,(-)P279,has subclass
row729,Q30299483|Q57951700,Q30299483,Inria Nancy - Grand-Est research centre,Q57951700,research site,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row20,Q312|Q6881511,Q312,Apple Inc.,Q6881511,enterprise,1,1,INCLUDE,0.97,1,P31,instance of
row21,Q312|Q167037,Q312,Apple Inc.,Q167037,corporation,1,1,INCLUDE,0.98,1,P31,instance of
row22,Q312|Q4830453,Q312,Apple Inc.,Q4830453,business,1,1,INCLUDE,0.97,1,P31,instance of
row23,Q312|Q431289,Q312,Apple Inc.,Q431289,brand,1,1,INCLUDE,0.92,1,P31,instance of
row24,Q312|Q891723,Q312,Apple Inc.,Q891723,public company,1,1,INCLUDE,0.99,1,P31,instance of
row25,Q312|Q18388277,Q312,Apple Inc.,Q18388277,technology company,1,1,INCLUDE,0.99,1,P31,instance of
row26,Q312|Q1058914,Q312,Apple Inc.,Q1058914,software company,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row27,Q312|Q13637823,Q312,Apple Inc.,Q13637823,Independent hardware vendor,1,1,INCLUDE,0.7,2,(-)P279,has subclass
row747,Q3214499|Q3550864,Q3214499,LORIA,Q3550864,mixed research unit,1,1,INCLUDE,0.95,1,P31,instance of
row186,Q324254|Q1172480,Q324254,ontology,Q1172480,data model,1,1,INCLUDE,0.95,1,P279,subclass of
row187,Q324254|Q56316745,Q324254,ontology,Q56316745,application ontology,1,1,INCLUDE,0.9,1,(-)P279,has subclass
row188,Q324254|Q593744,Q324254,ontology,Q593744,knowledge base,1,1,INCLUDE,0.9,1,P279,subclass of
row189,Q324254|Q7554009,Q324254,ontology,Q7554009,soft ontology,1,1,INCLUDE,0.85,1,(-)P279,has subclass
row190,Q324254|Q1437388,Q324254,ontology,Q1437388,formal ontology,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row191,Q324254|Q1397073,Q324254,ontology,Q1397073,data schema,1,1,INCLUDE,0.9,1,P279,subclass of
row193,Q324254|Q56316737,Q324254,ontology,Q56316737,domain ontology,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row194,Q324254|Q7449052,Q324254,ontology,Q7449052,semantic data model,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row195,Q324254|Q5378800,Q324254,ontology,Q5378800,Enhanced entity–relationship model,1,1,INCLUDE,0.75,2,(-)P279,has subclass
row196,Q324254|Q2262868,Q324254,ontology,Q2262868,domain model,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row197,Q324254|Q1751819,Q324254,ontology,Q1751819,RDF Schema,1,1,INCLUDE,0.95,2,(-)P279,has subclass
row422,Q325904|Q907955,Q325904,breadth-first search,Q907955,graph traversal,1,1,INCLUDE,1.0,1,P31,instance of
row423,Q325904|Q4443425,Q325904,breadth-first search,Q4443425,uninformed search algorithm,1,1,INCLUDE,1.0,1,P31,instance of
row424,Q325904|Q755673,Q325904,breadth-first search,Q755673,search algorithm,1,1,INCLUDE,1.0,1,P279,subclass of
row425,Q325904|Q7009111,Q325904,breadth-first search,Q7009111,heuristic search algorithm,1,1,INCLUDE,0.8,2,(-)P279,has subclass
row426,Q325904|Q1210082,Q325904,breadth-first search,Q1210082,tree traversal,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row427,Q325904|Q1969601,Q325904,breadth-first search,Q1969601,pathfinding,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row184,Q335827|Q47913,Q335827,Directorate-General for External Security,Q47913,intelligence agency,1,1,INCLUDE,0.98,1,P31,instance of
row853,Q337535|Q58199,Q337535,Steam,Q58199,instant messaging,1,0,EXCLUDE,0.8,1,P31,instance of
row854,Q337535|Q192532,Q337535,Steam,Q192532,digital rights management,0,1,INCLUDE,0.7,1,P31,instance of
row855,Q337535|Q1334294,Q337535,Steam,Q1334294,software repository,1,1,INCLUDE,0.9,1,P31,instance of
row856,Q337535|Q3559933,Q337535,Steam,Q3559933,Live support software,0,0,NOT_VISITED,,2,(-)P279,has subclass
row857,Q337535|Q4110622,Q337535,Steam,Q4110622,videochat,0,0,NOT_VISITED,,2,(-)P279,has subclass
row858,Q337535|Q8048052,Q337535,Steam,Q8048052,Yamigo,0,0,NOT_VISITED,,2,(-)P279,has subclass
row282,Q33959|Q484170,Q33959,Nice,Q484170,commune of France,1,1,INCLUDE,0.98,1,P31,instance of
row283,Q33959|Q1549591,Q33959,Nice,Q1549591,big city,1,1,INCLUDE,0.95,1,P31,instance of
row9,Q3407658|Q1562213,Q3407658,tram,Q1562213,freight tram,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row10,Q3407658|Q5063597,Q3407658,tram,Q5063597,low-floor tram,1,1,INCLUDE,0.95,1,(-)P279,has subclass
row11,Q3407658|Q15825863,Q3407658,tram,Q15825863,light rail vehicle,1,1,INCLUDE,0.9,1,P279,subclass of
row12,Q3407658|Q208502,Q3407658,tram,Q208502,railroad car,1,1,INCLUDE,0.85,1,P279,subclass of
row13,Q3407658|Q752870,Q3407658,tram,Q752870,motor vehicle,1,1,INCLUDE,0.8,1,P279,subclass of
row14,Q3407658|Q1414135,Q3407658,tram,Q1414135,rolling stock,1,1,INCLUDE,0.95,1,P279,subclass of
row80,Q3517281|Q4671277,Q3517281,Telecom Nancy,Q4671277,academic institution,1,1,INCLUDE,0.95,1,P31,instance of
row730,Q35996|Q431289,Q35996,Mazda,Q431289,brand,1,1,INCLUDE,0.85,1,P31,instance of
row731,Q35996|Q891723,Q35996,Mazda,Q891723,public company,1,1,INCLUDE,0.75,1,P31,instance of
row732,Q35996|Q10429667,Q35996,Mazda,Q10429667,car brand,1,1,INCLUDE,0.95,1,P279,subclass of
row733,Q35996|Q786820,Q35996,Mazda,Q786820,automobile manufacturer,1,1,INCLUDE,0.95,1,P31,instance of
row15,Q364|Q1668024,Q364,GitHub,Q1668024,service on internet,1,1,INCLUDE,0.95,1,P31,instance of
row16,Q364|Q3077240,Q364,GitHub,Q3077240,forge,1,1,INCLUDE,0.98,1,P31,instance of
row17,Q364|Q6881511,Q364,GitHub,Q6881511,enterprise,1,1,INCLUDE,0.85,1,P31,instance of
row18,Q364|Q5227240,Q364,GitHub,Q5227240,data library,1,0,EXCLUDE,0.75,1,P31,instance of
row19,Q364|Q2910253,Q364,GitHub,Q2910253,Torah database,1,0,NOT_VISITED,,2,(-)P279,has subclass
row552,Q37501|Q2143661,Q37501,eyeglasses,Q2143661,corrective lens,1,1,INCLUDE,0.95,1,P279,subclass of
row553,Q37501|Q5096292,Q37501,eyeglasses,Q5096292,Chicken eyeglasses,0,1,INCLUDE,0.65,1,(-)P279,has subclass
row554,Q37501|Q15978715,Q37501,eyeglasses,Q15978715,smartglasses,1,1,INCLUDE,0.9,1,(-)P279,has subclass
row555,Q37501|Q1065579,Q37501,eyeglasses,Q1065579,costume accessory,1,0,EXCLUDE,0.75,1,P279,subclass of
row556,Q37501|Q2332595,Q37501,eyeglasses,Q2332595,cataract glasses,1,1,INCLUDE,0.9,1,(-)P279,has subclass
row557,Q37501|Q575092,Q37501,eyeglasses,Q575092,Google Glass,1,1,INCLUDE,0.85,2,(-)P279,has subclass
row558,Q37501|Q23797,Q37501,eyeglasses,Q23797,contact lens,0,1,INCLUDE,0.9,2,(-)P279,has subclass
row559,Q37501|Q12721,Q37501,eyeglasses,Q12721,monocle,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row560,Q37501|Q244570,Q37501,eyeglasses,Q244570,pince-nez,1,1,INCLUDE,0.9,2,(-)P279,has subclass
row586,Q38076|Q6881511,Q38076,McDonald’s,Q6881511,enterprise,1,1,INCLUDE,0.85,1,P31,instance of
row587,Q38076|Q4830453,Q38076,McDonald’s,Q4830453,business,1,1,INCLUDE,0.9,1,P31,instance of
row588,Q38076|Q891723,Q38076,McDonald’s,Q891723,public company,1,1,INCLUDE,0.8,1,P31,instance of
row589,Q38076|Q167270,Q38076,McDonald’s,Q167270,trademark,1,0,EXCLUDE,0.75,1,P31,instance of
